Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area1,Wilderness_Area2,Wilderness_Area3,Wilderness_Area4,Soil_Type1,Soil_Type2,Soil_Type3,Soil_Type4,Soil_Type5,Soil_Type6,Soil_Type9,Soil_Type10,Soil_Type11,Soil_Type12,Soil_Type13,Soil_Type14,Soil_Type16,Soil_Type17,Soil_Type18,Soil_Type19,Soil_Type20,Soil_Type21,Soil_Type22,Soil_Type23,Soil_Type24,Soil_Type26,Soil_Type27,Soil_Type28,Soil_Type29,Soil_Type30,Soil_Type31,Soil_Type32,Soil_Type33,Soil_Type34,Soil_Type35,Soil_Type36,Soil_Type37,Soil_Type38,Soil_Type39,Soil_Type40,Cover_Type,eDist_to_Hydrology,human_presence,Total_Hillshade_mean,Elevation_Aspect_ratio,Horizontal_Distance_To_Roadways_Log,Hillshade_Noon_Aspect_ratio,Hillshade_Noon_Elevation_ratio,Hillshade_9am_Elevation_ratio
3248,102,20,297,87,2573,249,210,81,3171,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,309.48020938341114,5744,180.0,31.533980582524272,7.853216388156072,2.0388349514563107,0.06463527239150507,0.07663896583564174
3100,309,18,446,125,1128,169,226,196,2213,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,463.18570789695144,3341,197.0,10.0,7.029087564149662,0.7290322580645161,0.07287971622057401,0.054498548855207996
3478,81,27,283,81,2466,244,182,51,3744,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,294.3637205907005,6210,159.0,42.41463414634146,7.810758116529357,2.2195121951219514,0.052313883299798795,0.07013509629203794
3438,89,20,212,41,2394,246,203,77,3707,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,215.92822881689185,6101,175.33333333333334,38.2,7.781138509845015,2.2555555555555555,0.05902878743820878,0.0715324222157604
3427,93,18,192,30,2371,246,209,85,3695,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,194.32961688841976,6066,180.0,36.45744680851064,7.771488760117616,2.223404255319149,0.06096849474912486,0.07176196032672112
3407,92,11,153,10,2301,238,222,114,3660,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,153.32644912082193,5961,191.33333333333334,36.634408602150536,7.741533589281828,2.3870967741935485,0.06514084507042253,0.0698356807511737
3379,52,9,228,-14,2122,225,221,130,3434,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,228.42942017174582,5556,192.0,63.75471698113208,7.660585461703256,4.169811320754717,0.06538461538461539,0.06656804733727811
3320,103,15,242,-1,1994,244,220,101,3264,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,242.00206610688264,5258,188.33333333333334,31.923076923076923,7.598399329323964,2.1153846153846154,0.0662451068955134,0.07347184582956941
3091,119,10,180,1,967,237,232,125,1640,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,180.00277775634464,2607,198.0,25.758333333333333,6.875232087276577,1.9333333333333333,0.07503234152652005,0.07664941785252263
3142,87,16,390,101,1250,242,213,97,1188,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,402.86598267910387,2438,184.0,35.70454545454545,7.1316985104669115,2.4204545454545454,0.06776964683423481,0.07699650015908367
2828,66,22,30,14,1020,235,190,75,313,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,33.1058907144937,1333,166.66666666666666,42.208955223880594,6.928537818164665,2.8358208955223883,0.0671615411806292,0.08306822198656769
3429,156,23,90,22,4138,239,236,114,4042,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,92.64987857520376,8180,196.33333333333334,21.840764331210192,8.328209491748732,1.5031847133757963,0.06880466472303207,0.06967930029154519
3253,346,22,417,137,3716,173,200,162,3541,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,438.9282401486603,7257,178.33333333333334,9.37463976945245,8.220672170297252,0.5763688760806917,0.06146281499692686,0.053165334972341736
3284,332,17,582,182,3522,178,216,177,3550,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,609.7934076390135,7072,190.33333333333334,9.861861861861861,8.167068178341237,0.6486486486486487,0.06575342465753424,0.05418569254185693
3305,90,14,391,81,2795,241,216,101,3235,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,399.30189080443887,6030,186.0,36.31868131868132,7.935945103353701,2.3736263736263736,0.06533575317604355,0.07289776164549304
3283,100,10,362,116,2691,237,227,120,3187,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,380.13155617496426,5878,194.66666666666666,32.504950495049506,7.898039690764619,2.2475247524752477,0.06912302070645554,0.07216808769792936
3086,35,10,240,13,1440,219,218,134,2962,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,240.3518254559345,4402,190.33333333333334,85.72222222222223,7.273092595999522,6.055555555555555,0.07061872367994818,0.07094266277939747
3582,95,22,330,80,2630,249,202,70,3851,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,339.5585369269929,6481,173.66666666666666,37.3125,7.875119281040293,2.1041666666666665,0.056377337426737374,0.06949483672899805
3267,283,19,153,38,3303,165,237,211,1423,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,157.64834283937145,4726,204.33333333333334,11.503521126760564,8.102889134640868,0.8345070422535211,0.07252141982864137,0.050489596083231336
3454,147,17,134,47,4126,241,236,117,4142,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,142.00352108310554,8268,198.0,23.33783783783784,8.325306029752582,1.5945945945945945,0.0683068017366136,0.06975397973950796
3405,157,12,134,8,4212,233,241,137,3998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,134.23859355639868,8210,203.66666666666666,21.550632911392405,8.345930261979017,1.5253164556962024,0.07075748678802114,0.06840869054609512
3259,354,18,384,134,3783,186,205,155,3570,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,406.70874099286334,7353,182.0,9.180281690140845,8.238536930171769,0.5774647887323944,0.06288343558282208,0.05705521472392638
3277,323,17,564,172,3589,175,221,184,3576,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,589.6439603693062,7165,193.33333333333334,10.114197530864198,8.185907481482324,0.6820987654320988,0.06741915802318486,0.05338621110433191
3294,328,13,624,192,3506,188,224,175,3583,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,652.8705844193013,7089,195.66666666666666,10.012158054711247,8.162516250140179,0.6808510638297872,0.06798179059180577,0.057056145675265554
3305,331,12,636,60,3424,192,225,172,3554,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,638.8239194018959,6978,196.33333333333334,9.954819277108435,8.138856750696325,0.677710843373494,0.06805807622504537,0.05807622504537205
3342,313,11,551,107,3234,191,232,180,3438,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,561.2931497889494,6672,201.0,10.643312101910828,8.081784206935001,0.7388535031847133,0.06939874364343404,0.057134310499551304
3328,40,7,418,104,2993,221,224,138,3302,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,430.74354319014463,6295,194.33333333333334,81.17073170731707,8.004365564979574,5.463414634146342,0.06728747371583058,0.0663863021928507
3552,84,29,306,50,2598,246,177,39,3851,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,310.0580590792634,6449,154.0,41.78823529411765,7.8628820346414905,2.0823529411764707,0.049817056009006475,0.06923726428370391
3468,73,29,228,71,2479,238,171,42,3786,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,238.79907872519107,6265,150.33333333333334,46.86486486486486,7.8160138391590275,2.310810810810811,0.049293744594984146,0.06860766791582588
3386,56,3,134,-10,2228,222,232,146,3503,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,134.3726162579266,5731,200.0,59.40350877192982,7.709308333385869,4.0701754385964914,0.0684971951579569,0.06554472984942426
3321,70,15,182,-13,2037,235,210,103,3245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,182.4636950190366,5282,182.66666666666666,46.774647887323944,7.61972421378267,2.9577464788732395,0.06321493076459964,0.07074051776038531
3071,98,7,124,-10,859,231,231,132,1510,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,124.4025723206719,2369,198.0,31.02020202020202,6.756932389247553,2.3333333333333335,0.0751953125,0.0751953125
3025,283,15,0,0,1570,178,240,201,216,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1786,206.33333333333334,10.651408450704226,7.359467638255621,0.8450704225352113,0.07931262392597488,0.058823529411764705
3383,293,14,382,73,3643,181,236,195,1677,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,388.9125865795552,5320,204.0,11.506802721088436,8.200837258379849,0.8027210884353742,0.06973995271867613,0.05348699763593381
3400,158,11,124,3,4241,232,242,139,4025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,124.03628501370073,8266,204.33333333333334,21.38364779874214,8.352790135124629,1.5220125786163523,0.07115554248750368,0.06821523081446633
3340,293,12,537,101,3274,187,238,190,3428,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,546.4155927496945,6702,205.0,11.360544217687075,8.094073148069352,0.8095238095238095,0.07123615683926968,0.05597126608799761
3392,88,6,85,-4,2293,229,230,135,3552,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,85.09406559801923,5845,198.0,38.1123595505618,7.738052297689316,2.5842696629213484,0.06778661951075744,0.06749189507810198
3378,123,13,150,-4,2185,242,230,114,3408,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,150.05332385522155,5593,195.33333333333334,27.241935483870968,7.689828668736484,1.8548387096774193,0.06806747558449246,0.07161882213672684
3350,100,18,175,-26,2121,247,212,88,3322,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,176.92088627406318,5443,182.33333333333334,33.16831683168317,7.660114319173928,2.099009900990099,0.06326469710534169,0.07370934049537452
3386,293,14,404,85,3628,180,236,196,1657,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,412.84500723637194,5285,204.0,11.517006802721088,8.19671240721307,0.8027210884353742,0.06967818128136995,0.053144375553587246
3395,176,10,90,-1,4260,226,246,152,4065,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,90.00555538409837,8325,208.0,19.180790960451976,8.357259153499912,1.3898305084745763,0.07243816254416961,0.06654888103651355
3278,3,19,382,132,3861,190,199,143,3630,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,404.16333331958754,7491,177.33333333333334,819.5,8.258940462988459,49.75,0.06068923452272034,0.05794449527294907
3278,358,19,404,142,3833,188,203,149,3630,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,428.2289107475113,7463,180.0,9.130919220055711,8.251663923605589,0.5654596100278552,0.0619091186337298,0.057334553217444344
3316,329,11,579,61,3449,193,227,173,3505,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,582.2044314499848,6954,197.66666666666666,10.048484848484849,8.146129510025405,0.6878787878787879,0.06843533313234851,0.058185107024419654
3325,317,11,552,80,3368,192,231,179,3453,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,557.7669764337074,6821,200.66666666666666,10.455974842767295,8.122371243406553,0.7264150943396226,0.06945279615153338,0.05772699939867709
3126,13,12,268,15,1782,208,215,142,2851,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,268.41944787961995,4633,188.33333333333334,223.28571428571428,7.48605261786314,15.357142857142858,0.06875599616245603,0.06651742884553885
3378,124,11,108,-4,2227,239,232,123,3429,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,108.07404868885037,5656,198.0,27.024,7.708859601047175,1.856,0.06865936667653152,0.07073098549866824
3373,121,14,120,-5,2206,243,228,111,3400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,120.10412149464314,5606,194.0,27.647540983606557,7.699389406256737,1.8688524590163935,0.06757557794902193,0.07202133965619442
3323,55,14,120,-11,2059,228,210,112,3198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,120.50311199301038,5257,183.33333333333334,59.339285714285715,7.630461261783627,3.75,0.0631768953068592,0.06859205776173286
2821,297,4,85,1,992,208,238,169,242,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,85.00588214941364,1234,205.0,9.466442953020135,6.900730664045173,0.7986577181208053,0.08433734939759036,0.073706591070163
3375,285,12,384,86,3561,187,240,193,1592,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,393.51238862328086,5153,206.66666666666666,11.8006993006993,8.178077463849608,0.8391608391608392,0.07109004739336493,0.05539099526066351
3448,197,13,633,136,4138,216,251,166,2964,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,647.4449783572346,7102,211.0,17.414141414141415,8.328209491748732,1.2676767676767677,0.07277471730936504,0.06262684836184401
3365,122,16,67,14,4337,245,226,105,4027,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,68.4470598345904,8364,192.0,27.357723577235774,8.37516869138682,1.8373983739837398,0.06714200831847891,0.07278669043374926
3230,98,15,60,-7,4658,244,217,99,3769,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60.40695324215582,8427,186.66666666666666,32.62626262626262,8.446556111816797,2.191919191919192,0.06716186939028165,0.07551841535128444
3321,331,13,552,66,3462,189,223,174,3481,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,555.9316504751281,6943,195.33333333333334,10.00301204819277,8.149890544402423,0.6716867469879518,0.06712823600240819,0.056893437688139675
3324,328,14,541,69,3435,186,224,177,3463,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,545.382434627299,6898,195.66666666666666,10.103343465045592,8.142063283104147,0.6808510638297872,0.06736842105263158,0.05593984962406015
3330,330,12,524,85,3381,192,226,173,3429,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,530.849319487178,6810,197.0,10.060422960725075,8.126222529458525,0.6827794561933535,0.06784749324527169,0.05764034824377064
3335,108,11,335,111,3036,239,227,118,3223,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,352.9107535907627,6259,194.66666666666666,30.59633027522936,8.01862546504575,2.0825688073394497,0.06804556354916066,0.07164268585131894
3303,123,17,277,79,2881,247,224,100,3140,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,288.0451353520833,6021,190.33333333333334,26.637096774193548,7.966239776559467,1.8064516129032258,0.06779661016949153,0.07475786924939468
3409,68,16,60,12,2422,235,206,99,3653,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,61.18823416311342,6075,180.0,49.405797101449274,7.792761720816526,2.9855072463768115,0.06041055718475073,0.0689149560117302
3009,11,14,201,43,120,204,211,142,904,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,205.54804791094466,1024,185.66666666666666,250.75,4.795790545596741,17.583333333333332,0.07009966777408638,0.06777408637873754
3316,250,25,323,64,3391,157,248,222,1443,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,329.2795165205391,4834,209.0,13.211155378486056,8.129174996911793,0.9880478087649402,0.07476635514018691,0.04733192643955381
3300,357,20,467,154,3829,184,199,149,3690,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,491.7367181734551,7519,177.33333333333334,9.217877094972067,8.250620082174692,0.5558659217877095,0.06028476219327476,0.055740684641017876
3306,345,19,600,185,3665,180,207,164,3584,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,627.873394881484,7249,183.66666666666666,9.554913294797688,8.20685642839965,0.5982658959537572,0.06259449652252796,0.054429996976111276
3337,339,13,495,82,3394,191,221,168,3404,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,501.745951652826,6798,193.33333333333334,9.814705882352941,8.130059039992796,0.65,0.06620730976632715,0.05721989215098862
3359,284,8,430,120,3261,198,240,181,3320,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,446.4302857109943,6581,206.33333333333334,11.785964912280702,8.09009578318096,0.8421052631578947,0.07142857142857142,0.05892857142857143
3346,122,10,361,111,3130,238,232,124,3241,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,377.6797585256589,6371,198.0,27.203252032520325,8.049107721326406,1.886178861788618,0.0693158051986854,0.07110845533313415
3341,126,10,342,106,3103,238,233,125,3226,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,358.05027579936313,6329,198.66666666666666,26.30708661417323,8.04044688130311,1.8346456692913387,0.06971873129862358,0.07121484141232795
3309,139,17,268,85,2948,243,232,112,3140,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,281.1565400270817,6088,195.66666666666666,23.635714285714286,7.989221408815276,1.6571428571428573,0.07009063444108761,0.07341389728096677
3302,138,18,256,78,2922,244,231,108,3126,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,267.6191323504357,6048,194.33333333333334,23.755395683453237,7.980365765111246,1.6618705035971224,0.06993642143505904,0.07387223735997578
3182,111,22,85,18,2557,251,210,75,2960,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,86.88498144098322,5517,178.66666666666666,28.410714285714285,7.846980982138788,1.875,0.06597549481621112,0.07885642475651901
3533,83,23,234,31,2601,245,194,67,3850,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,236.04448733236708,6451,168.66666666666666,42.05952380952381,7.86403565907245,2.3095238095238093,0.054895302773061684,0.06932654216185626
3476,75,36,180,79,2532,237,149,11,3762,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,196.57314160383152,6294,132.33333333333334,45.73684210526316,7.837159650001675,1.9605263157894737,0.04285303422490653,0.06816220880069025
3381,125,8,30,-1,2312,234,235,133,3471,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,30.01666203960727,5783,200.66666666666666,26.833333333333332,7.746300662231439,1.8650793650793651,0.06948551153163808,0.06918982850384388
3042,301,4,134,14,553,208,238,168,1189,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,134.72935834479432,1742,204.66666666666666,10.072847682119205,6.317164686747284,0.7880794701986755,0.0782122905027933,0.06835359842260927
2970,160,13,150,20,1140,233,242,138,633,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,151.32745950421557,1773,204.33333333333334,18.4472049689441,7.039660349862076,1.5031055900621118,0.08145405587344329,0.07842477280376978
3117,225,4,42,2,2165,214,243,166,722,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,42.04759208325728,2887,207.66666666666666,13.79203539823009,7.680637427560936,1.075221238938053,0.07793457344451571,0.0686337395766517
3424,148,17,190,17,4257,240,236,119,4302,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,190.7590102721232,8559,198.33333333333334,22.97986577181208,8.356554845453426,1.5838926174496644,0.0689051094890511,0.07007299270072993
3413,140,17,134,6,4271,243,233,113,4272,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,134.13426109685773,8543,196.33333333333334,24.20567375886525,8.35983738064003,1.6524822695035462,0.06824838898652606,0.07117750439367311
3407,143,17,108,0,4279,242,234,116,4257,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,108.0,8536,197.33333333333334,23.65972222222222,8.361708288575842,1.625,0.06866197183098592,0.0710093896713615
3390,126,8,60,-9,4310,234,235,132,4200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,60.67124524847005,8510,200.33333333333334,26.69291338582677,8.368925174747135,1.8503937007874016,0.06930109112356238,0.0690061928634621
